Drug1,Drug2,Cell_Line,Loewe,Tissue
Lapatinib,891494-63-6,A2780,14.6559536,urogenital_system
Lapatinib,Eloxatin (TN),A2780,5.07592002,urogenital_system
Lapatinib,391210-10-9,A2780,17.68888342,urogenital_system
Lapatinib,7-Ethyl-10-hydroxycamptothecin,A2780,4.50448509,urogenital_system
Lapatinib,Sorafenib,A2780,2.119001336,urogenital_system
Lapatinib,topotecan,A2780,-1.928149893,urogenital_system
metformin,Veliparib,A2780,-8.1343078,urogenital_system
metformin,MK-1775,A2780,-59.58235907,urogenital_system
metformin,915019-65-7,A2780,-22.61697277,urogenital_system
metformin,Bortezomib,A2780,-43.18334164,urogenital_system
metformin,Dasatinib,A2780,9.772192424,urogenital_system
metformin,Dinaciclib,A2780,-45.34556722,urogenital_system
metformin,Erlotinib,A2780,-48.38580448,urogenital_system
metformin,geldanamycin,A2780,-38.49622387,urogenital_system
metformin,L-778123 free base,A2780,-11.29650267,urogenital_system
metformin,Lapatinib,A2780,-22.30712315,urogenital_system
metformin,MK-2206,A2780,-19.49082355,urogenital_system
metformin,Niraparib,A2780,-26.82379659,urogenital_system
metformin,MK-5108,A2780,-35.32536689,urogenital_system
metformin,Deforolimus,A2780,-12.97792861,urogenital_system
metformin,891494-63-6,A2780,-15.93696594,urogenital_system
metformin,391210-10-9,A2780,-14.60404869,urogenital_system
metformin,Sorafenib,A2780,-25.23812672,urogenital_system
metformin,Sunitinib,A2780,-40.5029244,urogenital_system
metformin,temozolomide,A2780,-1.666722952,urogenital_system
metformin,Vorinostat,A2780,-63.23467157,urogenital_system
methotrexate,Veliparib,A2780,-1.030853066,urogenital_system
methotrexate,MK-1775,A2780,-1.125736573,urogenital_system
methotrexate,915019-65-7,A2780,-1.160144919,urogenital_system
methotrexate,Bortezomib,A2780,-2.320886891,urogenital_system
methotrexate,Dasatinib,A2780,-7.41735637,urogenital_system
methotrexate,Dinaciclib,A2780,-3.21531495,urogenital_system
methotrexate,Erlotinib,A2780,-6.554244085,urogenital_system
methotrexate,geldanamycin,A2780,-3.274448293,urogenital_system
methotrexate,L-778123 free base,A2780,-2.687968488,urogenital_system
methotrexate,Lapatinib,A2780,-16.32441937,urogenital_system
methotrexate,MK-2206,A2780,0.238973285,urogenital_system
methotrexate,Niraparib,A2780,-2.13273335,urogenital_system
methotrexate,MK-5108,A2780,-1.726279414,urogenital_system
methotrexate,Deforolimus,A2780,-2.614033853,urogenital_system
methotrexate,891494-63-6,A2780,-0.446921608,urogenital_system
methotrexate,391210-10-9,A2780,-3.212813902,urogenital_system
methotrexate,Sorafenib,A2780,-2.349591806,urogenital_system
methotrexate,Sunitinib,A2780,-4.865438039,urogenital_system
methotrexate,temozolomide,A2780,-12.66522032,urogenital_system
methotrexate,Vorinostat,A2780,-3.822988878,urogenital_system
mitomycin C,Veliparib,A2780,2.274108678,urogenital_system
mitomycin C,MK-1775,A2780,7.535498582,urogenital_system
mitomycin C,915019-65-7,A2780,6.105482617,urogenital_system
mitomycin C,Bortezomib,A2780,2.062661099,urogenital_system
mitomycin C,Dasatinib,A2780,6.726566343,urogenital_system
mitomycin C,Dinaciclib,A2780,0.7891596,urogenital_system
mitomycin C,Erlotinib,A2780,-9.125250455,urogenital_system
mitomycin C,geldanamycin,A2780,1.818531602,urogenital_system
mitomycin C,L-778123 free base,A2780,2.297601719,urogenital_system
mitomycin C,Lapatinib,A2780,3.138535408,urogenital_system
mitomycin C,MK-2206,A2780,11.23187496,urogenital_system
mitomycin C,Niraparib,A2780,7.599299873,urogenital_system
mitomycin C,MK-5108,A2780,4.498446424,urogenital_system
mitomycin C,Deforolimus,A2780,11.89861292,urogenital_system
mitomycin C,891494-63-6,A2780,6.869431492,urogenital_system
mitomycin C,391210-10-9,A2780,8.497220787,urogenital_system
mitomycin C,Sorafenib,A2780,-12.18672316,urogenital_system
mitomycin C,Sunitinib,A2780,6.357646755,urogenital_system
mitomycin C,temozolomide,A2780,-15.60999058,urogenital_system
mitomycin C,Vorinostat,A2780,4.533646089,urogenital_system
MK-2206,Veliparib,A2780,16.12610568,urogenital_system
MK-2206,915019-65-7,A2780,14.99994037,urogenital_system
MK-2206,Bortezomib,A2780,11.87720914,urogenital_system
MK-2206,Dasatinib,A2780,27.09295288,urogenital_system
MK-2206,Dinaciclib,A2780,1.168394053,urogenital_system
MK-2206,Erlotinib,A2780,15.99718711,urogenital_system
MK-2206,geldanamycin,A2780,14.28941281,urogenital_system
MK-2206,Deforolimus,A2780,18.76503084,urogenital_system
MK-2206,891494-63-6,A2780,15.7990219,urogenital_system
MK-2206,Eloxatin (TN),A2780,13.64461648,urogenital_system
MK-2206,391210-10-9,A2780,31.13963557,urogenital_system
MK-2206,7-Ethyl-10-hydroxycamptothecin,A2780,8.697725359,urogenital_system
MK-2206,Sorafenib,A2780,10.5725758,urogenital_system
MK-2206,topotecan,A2780,9.394481737,urogenital_system
Niraparib,Veliparib,A2780,-10.79598323,urogenital_system
Niraparib,915019-65-7,A2780,6.723318524,urogenital_system
Niraparib,Bortezomib,A2780,2.545170331,urogenital_system
Niraparib,Dasatinib,A2780,15.98646708,urogenital_system
Niraparib,Dinaciclib,A2780,3.260985945,urogenital_system
Niraparib,Erlotinib,A2780,7.976260463,urogenital_system
Niraparib,geldanamycin,A2780,3.620147679,urogenital_system
Niraparib,MK-2206,A2780,15.02531321,urogenital_system
Niraparib,Deforolimus,A2780,13.1571226,urogenital_system
Niraparib,891494-63-6,A2780,13.03039149,urogenital_system
Niraparib,Eloxatin (TN),A2780,13.16011397,urogenital_system
Niraparib,391210-10-9,A2780,16.8645199,urogenital_system
Niraparib,7-Ethyl-10-hydroxycamptothecin,A2780,16.15005969,urogenital_system
Niraparib,Sorafenib,A2780,3.46055193,urogenital_system
Niraparib,topotecan,A2780,8.617440239,urogenital_system
MK-5108,Veliparib,A2780,4.494053993,urogenital_system
MK-5108,915019-65-7,A2780,8.470960129,urogenital_system
MK-5108,Bortezomib,A2780,0.825589258,urogenital_system
MK-5108,Dasatinib,A2780,13.35474476,urogenital_system
MK-5108,Dinaciclib,A2780,-1.699192394,urogenital_system
MK-5108,Erlotinib,A2780,10.91777408,urogenital_system
MK-5108,geldanamycin,A2780,2.543488174,urogenital_system
MK-5108,MK-2206,A2780,13.97892899,urogenital_system
MK-5108,Niraparib,A2780,11.76393726,urogenital_system
MK-5108,Deforolimus,A2780,24.82434109,urogenital_system
MK-5108,891494-63-6,A2780,7.208298989,urogenital_system
MK-5108,Eloxatin (TN),A2780,13.48766136,urogenital_system
MK-5108,391210-10-9,A2780,15.10979418,urogenital_system
MK-5108,7-Ethyl-10-hydroxycamptothecin,A2780,3.54978286,urogenital_system
MK-5108,Sorafenib,A2780,5.130988089,urogenital_system
MK-5108,topotecan,A2780,7.167381474,urogenital_system
Deforolimus,Dinaciclib,A2780,11.34932899,urogenital_system
Deforolimus,891494-63-6,A2780,24.38629463,urogenital_system
Deforolimus,Eloxatin (TN),A2780,13.49620818,urogenital_system
Deforolimus,7-Ethyl-10-hydroxycamptothecin,A2780,10.11804767,urogenital_system
Deforolimus,Sorafenib,A2780,11.08576974,urogenital_system
Deforolimus,topotecan,A2780,10.08411648,urogenital_system
Eloxatin (TN),Dinaciclib,A2780,4.613163429,urogenital_system
Eloxatin (TN),891494-63-6,A2780,19.88391751,urogenital_system
Eloxatin (TN),Sorafenib,A2780,3.035742282,urogenital_system
paclitaxel,Veliparib,A2780,-11.63912207,urogenital_system
paclitaxel,MK-1775,A2780,1.824154529,urogenital_system
paclitaxel,915019-65-7,A2780,1.622607376,urogenital_system
paclitaxel,Bortezomib,A2780,-1.446370481,urogenital_system
paclitaxel,Dasatinib,A2780,0.111956153,urogenital_system
paclitaxel,Dinaciclib,A2780,-0.613488925,urogenital_system
paclitaxel,Erlotinib,A2780,1.724923921,urogenital_system
paclitaxel,geldanamycin,A2780,-1.190247155,urogenital_system
paclitaxel,L-778123 free base,A2780,4.640549821,urogenital_system
paclitaxel,Lapatinib,A2780,1.392599467,urogenital_system
paclitaxel,MK-2206,A2780,7.402868369,urogenital_system
paclitaxel,Niraparib,A2780,0.963167798,urogenital_system
paclitaxel,MK-5108,A2780,12.10756415,urogenital_system
paclitaxel,Deforolimus,A2780,6.904802025,urogenital_system
paclitaxel,891494-63-6,A2780,3.932695971,urogenital_system
paclitaxel,391210-10-9,A2780,4.95831257,urogenital_system
paclitaxel,Sorafenib,A2780,2.409764321,urogenital_system
paclitaxel,Sunitinib,A2780,3.089702492,urogenital_system
paclitaxel,temozolomide,A2780,-21.13214903,urogenital_system
paclitaxel,Vorinostat,A2780,2.046344769,urogenital_system
391210-10-9,Veliparib,A2780,6.956336578,urogenital_system
391210-10-9,915019-65-7,A2780,18.44973361,urogenital_system
391210-10-9,Bortezomib,A2780,6.549977515,urogenital_system
391210-10-9,Dasatinib,A2780,30.92124574,urogenital_system
391210-10-9,Dinaciclib,A2780,2.191937747,urogenital_system
391210-10-9,geldanamycin,A2780,9.535175659,urogenital_system
391210-10-9,Deforolimus,A2780,20.17428975,urogenital_system
391210-10-9,891494-63-6,A2780,18.81398885,urogenital_system
391210-10-9,Eloxatin (TN),A2780,20.02965482,urogenital_system
391210-10-9,7-Ethyl-10-hydroxycamptothecin,A2780,2.079243076,urogenital_system
391210-10-9,Sorafenib,A2780,15.47067276,urogenital_system
391210-10-9,topotecan,A2780,11.67612206,urogenital_system
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,A2780,-1.853898016,urogenital_system
7-Ethyl-10-hydroxycamptothecin,891494-63-6,A2780,-4.903759326,urogenital_system
7-Ethyl-10-hydroxycamptothecin,Sorafenib,A2780,5.967210533,urogenital_system
Sorafenib,Dinaciclib,A2780,-4.228869208,urogenital_system
Sorafenib,891494-63-6,A2780,4.95898578,urogenital_system
Sunitinib,Veliparib,A2780,0.124609902,urogenital_system
Sunitinib,MK-1775,A2780,0.119793754,urogenital_system
Sunitinib,915019-65-7,A2780,11.06118643,urogenital_system
Sunitinib,Bortezomib,A2780,3.203590291,urogenital_system
Sunitinib,Dasatinib,A2780,16.61875063,urogenital_system
Sunitinib,Dinaciclib,A2780,0.376519247,urogenital_system
Sunitinib,Erlotinib,A2780,10.48039392,urogenital_system
Sunitinib,geldanamycin,A2780,4.674240261,urogenital_system
Sunitinib,Lapatinib,A2780,8.453421074,urogenital_system
Sunitinib,MK-2206,A2780,16.73437018,urogenital_system
Sunitinib,Niraparib,A2780,4.222906421,urogenital_system
Sunitinib,MK-5108,A2780,4.739591759,urogenital_system
Sunitinib,Deforolimus,A2780,17.1507645,urogenital_system
Sunitinib,891494-63-6,A2780,12.3597508,urogenital_system
Sunitinib,Eloxatin (TN),A2780,10.51651072,urogenital_system
Sunitinib,391210-10-9,A2780,21.21832055,urogenital_system
Sunitinib,7-Ethyl-10-hydroxycamptothecin,A2780,8.678893992,urogenital_system
Sunitinib,Sorafenib,A2780,-1.059512617,urogenital_system
Sunitinib,temozolomide,A2780,-29.40693957,urogenital_system
Sunitinib,topotecan,A2780,5.571220085,urogenital_system
temozolomide,Veliparib,A2780,32.26947594,urogenital_system
temozolomide,MK-1775,A2780,-22.21609621,urogenital_system
temozolomide,915019-65-7,A2780,-6.455118728,urogenital_system
temozolomide,Bortezomib,A2780,-27.44800709,urogenital_system
temozolomide,Dasatinib,A2780,12.44215233,urogenital_system
temozolomide,Dinaciclib,A2780,-3.218833788,urogenital_system
temozolomide,Erlotinib,A2780,5.871425306,urogenital_system
temozolomide,geldanamycin,A2780,-17.53631344,urogenital_system
temozolomide,Lapatinib,A2780,4.375489138,urogenital_system
temozolomide,MK-2206,A2780,-6.862916225,urogenital_system
temozolomide,Niraparib,A2780,7.241364581,urogenital_system
temozolomide,MK-5108,A2780,-23.94707975,urogenital_system
temozolomide,891494-63-6,A2780,2.836307913,urogenital_system
temozolomide,Eloxatin (TN),A2780,-14.88811915,urogenital_system
temozolomide,391210-10-9,A2780,0.06637792,urogenital_system
temozolomide,7-Ethyl-10-hydroxycamptothecin,A2780,-21.83501243,urogenital_system
temozolomide,Sorafenib,A2780,-21.81836266,urogenital_system
temozolomide,topotecan,A2780,-2.767920895,urogenital_system
topotecan,915019-65-7,A2780,6.764068517,urogenital_system
topotecan,Dinaciclib,A2780,2.225224655,urogenital_system
topotecan,891494-63-6,A2780,-3.433650229,urogenital_system
topotecan,Sorafenib,A2780,5.455900524,urogenital_system
vinblastine,Veliparib,A2780,-13.98596928,urogenital_system
vinblastine,MK-1775,A2780,8.258289114,urogenital_system
vinblastine,915019-65-7,A2780,8.957791069,urogenital_system
vinblastine,Bortezomib,A2780,-1.0939895,urogenital_system
vinblastine,Dasatinib,A2780,-11.18310653,urogenital_system
vinblastine,Dinaciclib,A2780,-1.100614699,urogenital_system
vinblastine,Erlotinib,A2780,6.000892138,urogenital_system
vinblastine,geldanamycin,A2780,1.418014053,urogenital_system
vinblastine,L-778123 free base,A2780,6.904310727,urogenital_system
vinblastine,Lapatinib,A2780,-11.29932873,urogenital_system
vinblastine,MK-2206,A2780,9.431578797,urogenital_system
vinblastine,Niraparib,A2780,4.720327973,urogenital_system
vinblastine,MK-5108,A2780,7.727032128,urogenital_system
vinblastine,Deforolimus,A2780,11.52375716,urogenital_system
vinblastine,891494-63-6,A2780,-8.695274073,urogenital_system
vinblastine,391210-10-9,A2780,5.671621874,urogenital_system
vinblastine,Sorafenib,A2780,4.338369925,urogenital_system
vinblastine,Sunitinib,A2780,6.430237728,urogenital_system
vinblastine,temozolomide,A2780,-43.47641106,urogenital_system
vinblastine,Vorinostat,A2780,2.776867735,urogenital_system
vinorelbine,Veliparib,A2780,-0.871872304,urogenital_system
vinorelbine,MK-1775,A2780,1.064658384,urogenital_system
vinorelbine,915019-65-7,A2780,6.794448704,urogenital_system
vinorelbine,Bortezomib,A2780,-1.039905099,urogenital_system
vinorelbine,Dasatinib,A2780,-5.571605348,urogenital_system
vinorelbine,Dinaciclib,A2780,-1.934362353,urogenital_system
vinorelbine,Erlotinib,A2780,2.385042776,urogenital_system
vinorelbine,geldanamycin,A2780,-0.723664981,urogenital_system
vinorelbine,Lapatinib,A2780,-8.04711817,urogenital_system
vinorelbine,MK-2206,A2780,1.451830072,urogenital_system
vinorelbine,Niraparib,A2780,-1.604282547,urogenital_system
vinorelbine,MK-5108,A2780,-3.429473857,urogenital_system
vinorelbine,Deforolimus,A2780,3.575296832,urogenital_system
vinorelbine,891494-63-6,A2780,-0.564892279,urogenital_system
vinorelbine,391210-10-9,A2780,3.8658038,urogenital_system
vinorelbine,Sorafenib,A2780,-0.601891662,urogenital_system
vinorelbine,Sunitinib,A2780,2.735257569,urogenital_system
vinorelbine,temozolomide,A2780,-3.126564337,urogenital_system
vinorelbine,Vorinostat,A2780,-1.926893764,urogenital_system
Vorinostat,Veliparib,A2780,-3.761729117,urogenital_system
Vorinostat,MK-1775,A2780,3.988266682,urogenital_system
Vorinostat,915019-65-7,A2780,6.822109181,urogenital_system
Vorinostat,Bortezomib,A2780,-1.337828371,urogenital_system
Vorinostat,Dasatinib,A2780,-6.318685964,urogenital_system
Vorinostat,Dinaciclib,A2780,-1.028847952,urogenital_system
Vorinostat,Erlotinib,A2780,9.625121599,urogenital_system
Vorinostat,geldanamycin,A2780,0.257080825,urogenital_system
Vorinostat,gemcitabine,A2780,1.032576053,urogenital_system
Vorinostat,Lapatinib,A2780,2.556542744,urogenital_system
Vorinostat,MK-2206,A2780,4.575478356,urogenital_system
Vorinostat,Niraparib,A2780,7.483027574,urogenital_system
Vorinostat,MK-5108,A2780,3.858897273,urogenital_system
Vorinostat,Deforolimus,A2780,16.37862529,urogenital_system
Vorinostat,891494-63-6,A2780,8.709812062,urogenital_system
Vorinostat,Eloxatin (TN),A2780,8.394982379,urogenital_system
Vorinostat,391210-10-9,A2780,5.312834247,urogenital_system
Vorinostat,7-Ethyl-10-hydroxycamptothecin,A2780,5.172197061,urogenital_system
Vorinostat,Sorafenib,A2780,-2.377061579,urogenital_system
Vorinostat,Sunitinib,A2780,-1.615045712,urogenital_system
Vorinostat,temozolomide,A2780,-24.24072721,urogenital_system
Vorinostat,topotecan,A2780,5.9915629,urogenital_system
Veliparib,Deforolimus,A2780,-24.6913254,urogenital_system
Bortezomib,Deforolimus,A2780,-5.464518358,urogenital_system
L-778123 free base,Deforolimus,A2780,7.215371239,urogenital_system
Deforolimus,915019-65-7,A2780,12.64105351,urogenital_system
Deforolimus,geldanamycin,A2780,-2.803189476,urogenital_system
temozolomide,Deforolimus,A2780,-16.47787207,urogenital_system
5-Fluorouracil,Veliparib,ES.2,-13.00668919,digestive_system
5-Fluorouracil,MK-1775,ES.2,4.697207575,digestive_system
5-Fluorouracil,915019-65-7,ES.2,-2.297550379,digestive_system
5-Fluorouracil,Bortezomib,ES.2,3.175946657,digestive_system
5-Fluorouracil,Dasatinib,ES.2,3.647251855,digestive_system
5-Fluorouracil,Dinaciclib,ES.2,-6.512862903,digestive_system
5-Fluorouracil,Erlotinib,ES.2,7.09470039,digestive_system
5-Fluorouracil,geldanamycin,ES.2,-0.019772814,digestive_system
5-Fluorouracil,L-778123 free base,ES.2,5.732811952,digestive_system
5-Fluorouracil,Lapatinib,ES.2,-2.916492833,digestive_system
5-Fluorouracil,MK-2206,ES.2,-2.084661612,digestive_system
5-Fluorouracil,Niraparib,ES.2,-3.450094787,digestive_system
5-Fluorouracil,MK-5108,ES.2,3.156709381,digestive_system
5-Fluorouracil,Deforolimus,ES.2,5.157444318,digestive_system
5-Fluorouracil,891494-63-6,ES.2,-2.597137451,digestive_system
5-Fluorouracil,391210-10-9,ES.2,0.34705765,digestive_system
5-Fluorouracil,Sorafenib,ES.2,1.532535827,digestive_system
5-Fluorouracil,Sunitinib,ES.2,8.886461178,digestive_system
5-Fluorouracil,temozolomide,ES.2,-1.484771194,digestive_system
5-Fluorouracil,Vorinostat,ES.2,-0.265997341,digestive_system
Veliparib,915019-65-7,ES.2,-42.54180437,digestive_system
Veliparib,Dinaciclib,ES.2,-49.80258784,digestive_system
Veliparib,geldanamycin,ES.2,-42.17957926,digestive_system
Veliparib,Deforolimus,ES.2,-11.78703291,digestive_system
Veliparib,891494-63-6,ES.2,-39.19465385,digestive_system
Veliparib,Eloxatin (TN),ES.2,-26.57781451,digestive_system
Veliparib,7-Ethyl-10-hydroxycamptothecin,ES.2,-80.47556219,digestive_system
Veliparib,Sorafenib,ES.2,-8.200788612,digestive_system
Veliparib,topotecan,ES.2,-36.06438036,digestive_system
MK-1775,Veliparib,ES.2,-44.54632865,digestive_system
MK-1775,915019-65-7,ES.2,4.823070627,digestive_system
MK-1775,Bortezomib,ES.2,0.997065985,digestive_system
MK-1775,Dasatinib,ES.2,-5.863658475,digestive_system
MK-1775,Dinaciclib,ES.2,-5.23573216,digestive_system
MK-1775,Erlotinib,ES.2,0.54513563,digestive_system
MK-1775,geldanamycin,ES.2,1.689429844,digestive_system
MK-1775,Lapatinib,ES.2,-14.72704739,digestive_system
MK-1775,MK-2206,ES.2,-6.965450462,digestive_system
MK-1775,Niraparib,ES.2,-3.410895883,digestive_system
MK-1775,MK-5108,ES.2,-12.00524582,digestive_system
MK-1775,Deforolimus,ES.2,11.34853158,digestive_system
MK-1775,891494-63-6,ES.2,15.07038887,digestive_system
MK-1775,Eloxatin (TN),ES.2,-10.85858012,digestive_system
MK-1775,391210-10-9,ES.2,6.085094702,digestive_system
MK-1775,7-Ethyl-10-hydroxycamptothecin,ES.2,-0.258717812,digestive_system
MK-1775,Sorafenib,ES.2,-1.012942881,digestive_system
MK-1775,topotecan,ES.2,-3.47509611,digestive_system
915019-65-7,Dinaciclib,ES.2,2.041988462,digestive_system
915019-65-7,891494-63-6,ES.2,7.297067899,digestive_system
915019-65-7,Eloxatin (TN),ES.2,-3.429182019,digestive_system
915019-65-7,7-Ethyl-10-hydroxycamptothecin,ES.2,1.084218483,digestive_system
915019-65-7,Sorafenib,ES.2,4.684886259,digestive_system
Bortezomib,Veliparib,ES.2,-68.42612469,digestive_system
Bortezomib,915019-65-7,ES.2,8.437602193,digestive_system
Bortezomib,Dasatinib,ES.2,-17.2289539,digestive_system
Bortezomib,Dinaciclib,ES.2,-0.537833558,digestive_system
Bortezomib,geldanamycin,ES.2,5.122017028,digestive_system
Bortezomib,Deforolimus,ES.2,4.619667338,digestive_system
Bortezomib,891494-63-6,ES.2,-1.27882941,digestive_system
Bortezomib,Eloxatin (TN),ES.2,-3.634997367,digestive_system
Bortezomib,7-Ethyl-10-hydroxycamptothecin,ES.2,0.277485958,digestive_system
Bortezomib,Sorafenib,ES.2,1.585868815,digestive_system
Bortezomib,topotecan,ES.2,1.491676233,digestive_system
Carboplatinum,Veliparib,ES.2,-2.478695948,digestive_system
Carboplatinum,MK-1775,ES.2,3.037276319,digestive_system
Carboplatinum,915019-65-7,ES.2,4.21691367,digestive_system
Carboplatinum,Bortezomib,ES.2,7.226943828,digestive_system
Carboplatinum,Dasatinib,ES.2,0.312924907,digestive_system
Carboplatinum,Dinaciclib,ES.2,-4.798261268,digestive_system
Carboplatinum,Erlotinib,ES.2,-7.204225703,digestive_system
Carboplatinum,geldanamycin,ES.2,2.718687736,digestive_system
